primary_name,Customer Type,Period Name,Food Type,Week Name,Total Amount,Slot Timing From,Slot Timing To,city
Vadapalani,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Chennai
Vadapalani,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,SUNDAY,849,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,SUNDAY,949,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,SUNDAY,849,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,SUNDAY,949,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,MONDAY,699,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,MONDAY,749,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,MONDAY,699,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,MONDAY,749,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,TUESDAY,699,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,TUESDAY,749,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,TUESDAY,699,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,TUESDAY,749,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,WEDNESDAY,699,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,WEDNESDAY,799,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,WEDNESDAY,699,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,WEDNESDAY,799,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,THURSDAY,699,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,THURSDAY,799,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,THURSDAY,699,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,THURSDAY,799,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,FRIDAY,849,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,FRIDAY,899,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,FRIDAY,849,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Lunch,VEG,SATURDAY,849,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Lunch,NON-VEG,SATURDAY,899,11:30:00,18:00:00,Chennai
Vadapalani,Adult,Dinner,VEG,SATURDAY,849,18:30:00,23:00:00,Chennai
Vadapalani,Adult,Dinner,NON-VEG,SATURDAY,899,18:30:00,23:00:00,Chennai
Indiranagar,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,FRIDAY,999,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,FRIDAY,1099,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,FRIDAY,1099,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,THURSDAY,999,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,THURSDAY,1099,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,THURSDAY,999,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,THURSDAY,1099,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,SUNDAY,999,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,SUNDAY,1099,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,SUNDAY,999,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,SUNDAY,1099,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,MONDAY,849,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,MONDAY,899,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,MONDAY,849,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,TUESDAY,849,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,TUESDAY,899,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,TUESDAY,849,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,WEDNESDAY,899,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,WEDNESDAY,999,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,WEDNESDAY,899,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,WEDNESDAY,999,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Lunch,VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Lunch,NON-VEG,SATURDAY,1049,11:30:00,18:00:00,Bengaluru
Indiranagar,Adult,Dinner,VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
Indiranagar,Adult,Dinner,NON-VEG,SATURDAY,1049,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
Indiranagar,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Bengaluru
Indiranagar,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,SATURDAY,899,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,SATURDAY,899,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,FRIDAY,999,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,FRIDAY,1099,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,THURSDAY,999,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,THURSDAY,1099,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,THURSDAY,999,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,THURSDAY,1099,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,SUNDAY,999,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,SUNDAY,1099,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,SUNDAY,999,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,SUNDAY,1099,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,MONDAY,749,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,MONDAY,849,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,MONDAY,749,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,MONDAY,849,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,TUESDAY,749,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,TUESDAY,849,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,TUESDAY,749,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,TUESDAY,849,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,VEG,WEDNESDAY,899,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Lunch,NON-VEG,WEDNESDAY,999,11:30:00,18:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,VEG,WEDNESDAY,899,18:30:00,23:00:00,Bengaluru
Lido Mall Mg Road,Adult,Dinner,NON-VEG,WEDNESDAY,999,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,SATURDAY,1049,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,FRIDAY,999,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,FRIDAY,1049,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,FRIDAY,1049,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,THURSDAY,999,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,THURSDAY,1049,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,THURSDAY,999,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,THURSDAY,1049,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,SUNDAY,999,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,SUNDAY,1049,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,SUNDAY,999,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,SUNDAY,1049,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,MONDAY,749,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,MONDAY,849,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,MONDAY,749,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,TUESDAY,749,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,TUESDAY,849,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,TUESDAY,749,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,WEDNESDAY,849,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,WEDNESDAY,899,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,WEDNESDAY,849,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,NON-VEG,WEDNESDAY,899,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Adult,Lunch,NON-VEG,SATURDAY,1049,11:30:00,18:00:00,Bengaluru
Koramangala 1st Block,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
Koramangala 1st Block,Adult,Dinner,VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,SUNDAY,999,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,SUNDAY,1049,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,SUNDAY,999,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,SUNDAY,1049,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,MONDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,MONDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,MONDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,MONDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,TUESDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,TUESDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,TUESDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,WEDNESDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,WEDNESDAY,899,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,WEDNESDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,WEDNESDAY,899,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,THURSDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,THURSDAY,799,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,THURSDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,THURSDAY,799,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,FRIDAY,949,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,FRIDAY,999,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,FRIDAY,949,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Lunch,VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Lunch,NON-VEG,SATURDAY,1049,11:30:00,18:00:00,Bengaluru
JP Nagar,Adult,Dinner,VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
JP Nagar,Adult,Dinner,NON-VEG,SATURDAY,1049,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Bengaluru
JP Nagar,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
JP Nagar,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,MONDAY,799,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,TUESDAY,799,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,WEDNESDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,THURSDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,FRIDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,SATURDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,VEG,SUNDAY,999,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,MONDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,TUESDAY,899,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,WEDNESDAY,999,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,THURSDAY,999,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,FRIDAY,999,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,SATURDAY,999,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Lunch,NON-VEG,SUNDAY,1049,11:30:00,18:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,MONDAY,799,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,TUESDAY,799,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,WEDNESDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,THURSDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,FRIDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,SATURDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,VEG,SUNDAY,999,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,MONDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,TUESDAY,899,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,WEDNESDAY,999,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,THURSDAY,999,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,FRIDAY,999,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,SATURDAY,999,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Adult,Dinner,NON-VEG,SUNDAY,1049,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Bengaluru
"ITPL,Whitefield",Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Bengaluru
"ITPL,Whitefield",Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Bengaluru
Electronic City,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Bengaluru
Electronic City,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Bengaluru
Electronic City,Adult,Lunch,VEG,FRIDAY,849,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Lunch,NON-VEG,FRIDAY,899,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Dinner,VEG,FRIDAY,849,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Bengaluru
Electronic City,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Bengaluru
Electronic City,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Bengaluru
Electronic City,Adult,Lunch,VEG,THURSDAY,849,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Lunch,NON-VEG,THURSDAY,899,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Dinner,VEG,THURSDAY,849,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Dinner,NON-VEG,THURSDAY,899,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Lunch,VEG,SUNDAY,849,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Lunch,NON-VEG,SUNDAY,899,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Dinner,VEG,SUNDAY,849,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Dinner,NON-VEG,SUNDAY,899,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Lunch,VEG,MONDAY,749,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Lunch,NON-VEG,MONDAY,799,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Dinner,VEG,MONDAY,749,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Dinner,NON-VEG,MONDAY,799,18:30:00,23:00:00,Bengaluru
Electronic City,Adult,Lunch,VEG,TUESDAY,749,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Lunch,NON-VEG,TUESDAY,799,11:30:00,18:00:00,Bengaluru
Electronic City,Adult,Dinner,VEG,TUESDAY,749,18:30:00,23:00:00,Bengaluru
